entry_id	meaning_id	arabic	meaning	sort_order	source_volume	source_chapter	source_row
93c6cfc4-74b3-41fd-8f9b-11f22cfeabda	8857b39e-d6e6-420d-8ed4-6dff9cc63818	مِفْتَاحٌ	একটি চাবি	21	1	1	21
995c0eed-ad0c-4aa6-bba3-492f60610cac	d5c660c8-b20e-4bf0-85a8-725a60e45d95	سَاعَةٌ	একটি ঘড়ি	22	1	1	22
07930492-d33d-4eac-831a-03569db41793	c523324e-d1bf-4011-81b2-8d1fc1372ebf	نَظَّارَةٌ	একটি চশমা	23	1	1	23
d2376fb5-6bd5-4d42-8b12-461d4a53a6a4	8118591b-80dc-4a8e-bc58-b814ced2fa96	دَرَّاجَةٌ	একটি সাইকেল	24	1	1	24
1ea6f45c-4653-484b-a2d5-5d231d5507be	8468903f-87a9-4fe1-86e4-1708e48a4267	عَلَمٌ	একটি পতাকা	25	1	1	25
152df9d3-52dc-45fa-bf6f-f573ac5efd1e	39583aa5-69ab-414c-9f16-e6dedafbbc70	مِرْوَحَةٌ	একটি পাখা	26	1	1	26
16b9602e-d6ca-4438-a68f-a122e9bf384d	06ea1933-c21f-400e-acf8-dbd4b98d3335	حَدِيْقَةٌ	একটি বাগান	27	1	1	27
cb8c85b8-5850-4d5c-b580-c24821e2c855	c6728442-fe4c-456f-b9f4-1ed2fe7258de	فِرَاشٌ	একটি বিছানা	28	1	1	28
679fa99a-2124-4b59-9957-aa829bc8ea4e	d5d37eb1-2d6e-43a6-8cef-296825125a97	قَمِيْصٌ	একটি জামা	29	1	1	29
9364f607-cb7a-4df0-8f44-eddd5df1011a	4d6bcafd-02e7-441f-9a32-cb6717bda4a3	لِبَاسٌ	একটি পোশাক	30	1	1	30
26e3edab-e1c3-45a1-84fd-9f4ac5f6ca1e	291ec997-1f4a-4b3d-b607-0b49a4909856	مِنْدِيْلٌ	একটি রুমাল	31	1	1	31
97d10381-9982-44d9-9a19-454ec743cb93	c74adaed-5880-4d4a-a041-8e2c88549a3c	وِسَادَةٌ	একটি বালিশ	32	1	1	32
be1bb3c0-787c-4373-8095-c8205240a10d	66d941bb-bba7-4e30-a98a-0568aa1e2e08	نَافِذَةٌ	একটি জানালা	33	1	1	33
115d7464-b120-4440-8e4f-e394cb6fd875	e6acf627-a6d8-4b92-b26c-7888fd73846a	حِذَاءٌ	একটি জুতা	34	1	1	34
8e2de6cb-7428-465b-b7b6-8fe58135054e	f18e4672-c333-4b51-837f-d29ce3827cdd	تِلْمِيْذٌ	একজন ছাত্র	35	1	1	35
5afeefce-ff17-4faf-94c1-7260c7a60277	4b57e6a8-91c3-4f52-be3c-307def400aac	تِلْمِيْذَةٌ	একজন ছাত্রী	36	1	1	36
e5276d71-cea8-472c-accf-c502d38e42de	ad7bd51a-e4cb-43ae-9aca-f2183bb1cfa3	مُعَلِّمٌ	একজন শিক্ষক	37	1	1	37
fcc889b7-49a4-4f9a-8aaa-37b3822472fc	d909207b-2dc1-4d5b-8c4f-e8c463ee5502	مُعَلِّمَةٌ	একজন শিক্ষিকা	38	1	1	38
f2ca5aab-1dd1-46b6-93cd-eba020381336	b980f1d0-a3d7-4947-a705-e4ddacb4621c	بِنْتٌ	একটি মেয়ে	39	1	1	39
2c1a2168-aff6-4feb-bf1a-fca79be69773	c6863230-1505-4a95-87ea-8395a0e3b065	وَلَدٌ	একটি ছেলে	40	1	1	40
6cec5bd4-fd07-46b2-a95f-e2cf7aa5ce7f	c7cb5a56-8fb9-4372-82a0-98139677e279	طِفْلٌ/طِفْلَةٌ	একটি শিশু	41	1	1	41
0ca9ead4-48e5-489c-92b4-dececebc0e01	0d3f6a25-7a86-46a8-9d59-d5f6b854f746	مُؤَدَّبٌ،مُؤَدَّبَةٌ	ভদ্র, সভ্য	42	1	1	42
40e53f72-deb6-417e-8108-3c3a4922ffa3	c2556639-3d75-4fdb-8ae3-77105a6ed111	تَاجِرٌ	একজন ব্যবসায়ী	43	1	1	43
f08168dd-1019-4f70-abe9-e807dad099c1	433d19c9-f3bc-45df-8a7e-2994ca6c0ddc	رَجُلٌ	একজন লোক, পুরুষ	44	1	1	44
34df9128-c282-4ab4-a262-4c45ba7445c1	6f39befc-16ff-469f-8982-d69047e10a69	فَلَّاحٌ،فَلَّاحَةٌ	একজন কৃষক-একজন কৃষাণী	45	1	1	45
fd43d5ee-1a6a-437f-980e-97e4c4bff5bb	4002e62e-6f0d-4295-96ee-86e8e88401c3	نَاقَةٌ	উটনী	46	1	1	46
3b013357-b911-4f2a-8542-e74d9c2f1f37	52122b54-19f0-485f-b546-eb282f317a47	اِمْرَأَةٌ	একজন স্ত্রীলোক, মহিলা	47	1	1	47
5877a897-ba9a-46cb-a2a0-181c086522b8	f66f6b37-26ee-4056-99a3-f12e9e6e2dfe	جَمَلٌ	উট	48	1	1	48
315ef7aa-a313-4424-9ded-75e96d7ad9f9	18ba9156-00dc-4fd7-b761-9e80b5709005	وَالِدٌ	আব্বা	49	1	1	49
51579e52-4f60-4adb-9638-bc84337cc909	80487035-e290-420f-b28b-2ad42bdf3581	قَلَنْسُوَةٌ	একটি টুপি	50	1	1	50
94f5f41c-d4dc-447b-b0d1-6bd54abbac83	6a0d81e1-5488-489b-8fc5-2fe758a7f826	عِمَامَةٌ	একটি পাগড়ী	51	1	1	51
0b53732f-b61a-434b-989f-9a005ef4c4fc	3b1c84bb-5061-478d-af8e-4177c5daea3c	أَخٌ	ভাই	52	1	1	52
08fe0acf-82d2-41a1-b025-8f319454b711	65dd3058-0a4b-4286-9e68-28e293a1acff	عَمٌّ	চাচা	53	1	1	53
3a31ffd6-1f1a-4ecf-8449-79b24d88dc22	0d084049-2cd2-4ea9-a7d9-cdfd4158b171	خَالٌ	মামা	54	1	1	54
9e53f2dc-9306-4029-b9b3-f9c5336b3451	cee4badf-8efb-4cce-8fdd-42ea4abffa36	جَدٌّ	দাদা, নানা	55	1	1	55
279e30d4-b603-442c-a241-64b0707cec94	18a34fc6-77e9-487d-9263-34880cd492da	أُخْتٌ	বোন	56	1	1	56
1002011a-d791-4302-9223-173c28f0ad6c	3671893d-5e31-4434-b4c8-3bef6963375c	عَمَّةٌ	ফুফু	57	1	1	57
6c8758d9-9a4c-4ca0-a56e-bad669fe4ae3	47fd249c-b8e2-4249-b4d3-24f78af88154	خَالَةٌ	খালা	58	1	1	58
45a3278b-42c2-46c3-8e11-801854ab1406	b453638b-a315-4a7b-9da6-1aa9dd2813a4	جَدَّةٌ	দাদী, নানী	59	1	1	59
a00ad967-d457-473d-b0f7-d5af782a6b9b	38729b1b-14e2-4e55-a582-09261c123598	اِسْمٌ	নাম	60	1	1	60
fcd0dde0-9191-4823-80e7-c20e09da0785	53e16e5e-7bb0-4f98-bad1-885edc0e1e79	صَدِيْقٌ	বন্ধু	61	1	1	61
e0412edc-af90-4b49-8e80-a959ed501b19	17be725f-91c5-4ecc-9844-30d6a9199f8d	عَدُوٌّ	শত্রু	62	1	1	62
a3ac5e3b-9b94-4216-a12e-60680193d728	334705d0-6ccc-48de-9a1d-52d8d4e12096	رَبٌّ	প্রতিপালক	63	1	1	63
e5488756-8b8e-4ae5-b1a4-fcba69890406	9b628624-4290-400a-8753-fa1a7974d8e2	دِيْنٌ	ধর্ম	64	1	1	64
0649d591-7274-42ec-933e-863acda82b79	2a8d2794-b0de-463f-b0f4-4b1d2f12b1fb	عِقْدٌ	একটি হার	65	1	1	65
fc465a05-18df-47c0-9329-a9b597c027ea	c6959c5a-f561-4130-8070-1b357fe66983	طَرِيْقٌ	একটি পথ	66	1	1	66
31354259-e380-46a9-a5e0-9f54fe4c8746	9754bb6c-59e8-4178-9ca6-08112deb7103	وَالِدَةٌ	আম্মা	67	1	1	67
84b6e178-86c4-4ded-974a-8e4ce8642855	cf1777f2-128b-4dba-afb5-1fa68f4894d3	مَدِيْنَةٌ	একটি শহর	68	1	1	68
036e2afb-4545-409f-9a1d-f9aa1b81c3c1	437789af-874e-4594-8216-f607cab8a66a	زَوْجَةٌ/زَوْجٌ	স্বামী/স্ত্রী	69	1	1	69
985c0b23-d700-4097-bef4-1d202e61b4e6	f280544c-2d13-48ab-93fc-40da9e8d1176	وَالِدٌ	আব্বা	70	1	1	70
8ab50efb-ac2a-4f9a-a96d-caf3dd46a05b	9dc2a72e-c7b3-4010-8fa6-4cc70010b4a9	وَالِدَةٌ	আম্মা	71	1	1	71
c5bc043d-f7ef-490d-9cf6-28a9551f6593	83b7f668-7a78-40f5-9889-658e7c0c7388	مَسَّاحَةٌ	ডাস্টার	72	1	1	72
68d1c2d8-3d02-4a38-8f06-376a9a374c2e	7b151727-1acb-4df2-8fdd-b3acb17918af	خَارِطَةٌ	ম্যাপ	73	1	1	73
d5945e18-bf2f-465a-bd68-84d266d1769d	27aa69b3-83e9-449e-b4d8-d80e9a582867	مَكْسُوْرٌ	ভাঙ্গা	74	1	1	74
b7ff4b73-aec2-4a75-bc65-1fa933991a9a	642e0871-679a-43cc-8fd6-d43ed50edf18	مِحْرَاثٌ	লাঙ্গল	75	1	1	75
d81753d4-da9d-4ffc-a56f-97b81f558da3	9f89f460-1c58-40be-8ded-08c52bf28892	حَوْضٌ	পানির ট্যাংক	76	1	1	76
6c802e23-0e35-4fd9-a399-33f76002a2df	7e252881-deb6-42df-9258-f213f9abadce	السَّمَآءُ	আসমান	77	1	1	77
ada072ca-cdf5-41af-bcd8-ac6c5e02d876	0560131b-e2ba-4d25-b51d-35f5a90bced0	الأرْضُ	যমীন, পৃথিবী	78	1	1	78
bb60e607-4c2b-445a-855c-9081d6dcbf89	8f40cc31-cbae-4d93-b844-210027033d92	قَلْبٌ	হৃদয়	79	1	1	79
fb632d5c-a909-4dcc-aecb-f3020b1c83fb	1cf1c029-8d96-48b5-8b1a-4ee839a9c76c	نُوْرٌ	আলো	80	1	1	80
16d86355-66a9-4152-854f-db4029276db4	c94aefbb-bf9b-4e6e-bc79-ccc3cec1a447	ظُلْمَةٌ	অন্ধকার	81	1	1	81
4168b6bd-417f-4630-90b8-45f54290b7e9	6df58cec-3e7b-47be-83bf-a7d7f8c17c76	قِصَّةٌ	গল্প, ঘটনা	82	1	1	82
706c841f-8191-4fb7-acf8-a1b7e155e6fc	937ba2cb-c6f7-4d86-bd20-6da55d360689	دُكَّانٌ	একটি দোকান	83	1	1	83
5747caf8-4bd0-4743-beb0-a05657d02fca	d0a6c302-f6ac-4862-bea0-65748b6f7efe	شَجَرَةٌ	একটি গাছ	84	1	1	84
9a4ef273-4bb9-464c-b4ea-1dcf1572cb62	1a404523-9e3a-4947-aafb-e3714ea7b5d0	قَرْيَةٌ	একটি গ্রাম	85	1	1	85
ef3bb3e1-74e9-4769-8d86-38508cbf5509	38403500-40e9-403f-bec4-d3ad382d12d7	مَنْظَرٌ	একটি দৃশ্য	86	1	1	86
756354ae-97a6-42a9-b53d-aca7a88264bf	0ecfb226-27cb-4afe-84a4-9563e1c03a68	سُوْقٌ	একটি বাজার	87	1	1	87
0753918a-d4a1-4666-9425-131c123941af	ec78b93a-55b1-4917-8045-4ab0455358ee	مَطَارٌ	একটি বিমানবন্দর	88	1	1	88
333ba44f-9384-453d-adfa-e1fd244a6f3d	83ce73a4-83ab-465e-818f-65e2a0bb900d	سَرِيْعٌ	দ্রুতগামী	89	1	1	89
7a5c5bb0-2c8c-4878-80b9-643bb3e0ceaa	457d4b7e-7527-4858-a9f9-3ed040a3d485	وَرْدَةٌ	একটি গোলাপ	90	1	1	90
697f0b38-8fef-42c9-9ee3-d15f221d48b3	aa2ca295-b6b6-4dee-9d7d-8d3305c4c1fd	لَذِيْذٌ	সুস্বাদু	91	1	1	91
7e1ef035-26c5-45d2-aee9-0cd4200645e0	ee63f4d3-0632-4722-a00f-57c95c775f6e	زَهْرَةٌ	একটি ফুল	92	1	1	92
acf84698-6545-4f43-9876-5841539e1153	51410aa4-63f1-4c35-a6f1-71628b7d0d61	مِنْضَدَةٌ	একটি তেপায়া	93	1	1	93
e292519a-8286-4dd7-a847-f0898685de18	9ab7e405-2f62-469b-9b13-14fcf3c45534	يَدٌ	হাত	94	1	1	94
df248a85-ad8e-4420-8dc3-1d31fd46cd9d	6dbb8fe1-3f7f-44e4-b27c-b54e34b8ad4b	كُرَةٌ	একটি বল	95	1	1	95
3d21d113-2627-4c08-ab1f-905c80f36f81	0c55bf5f-4931-45ad-ad4f-5e6d6140433b	لاَعِبٌ	একজন খেলোয়াড়	96	1	1	96
d338ad5f-e7f5-47f1-8553-139889db092c	eeb94b3f-e70a-42b8-a7a6-cd5c9513f88f	لاَعِبَةٌ	একজন মহিলা খেলোয়াড়	97	1	1	97
ade45cf3-cb34-44bb-a459-0e8bf7126df4	fef318d7-2fdc-4118-8564-b3aaa2c92d58	جَدِيْدٌ،جَدِيْدَةٌ	নতুন	98	1	1	98
26dd9921-3831-4494-b5ad-4a5085c8171c	7c83bf23-3dc8-442a-9889-5fa37f15aba4	مَاهِرٌ	দক্ষ	99	1	1	99
9078dd44-920d-4c13-9e5b-4a6f8bbd5d3f	97109c4e-ee62-4e2d-946f-a52a2e62edfc	جَمِيْلٌ،جَمِيْلَةٌ	সুন্দর	100	1	1	100
e4fed0a9-f63d-487b-a56e-ac4ded4a7dde	37e03423-db56-4dac-b46a-95c1de89e27c	مَفْتُوْحٌ	খোলা	101	1	1	101
90839de8-12ee-49fd-aec7-5e4a471cb80e	0eb6d365-07e5-401b-808c-ea6993750ac3	صَغِيْرٌ،صَغِيْرَةٌ	ছোট	102	1	1	102
c7c2b647-4450-4241-8faa-ffde63167495	dd270048-78ee-4438-8a59-a024cf09de6e	عَاصِمَةٌ	রাজধানী, শহর	103	1	1	103
c768d215-a3d2-45bb-97bd-561705be8834	e35cd2ca-80ae-4310-bf49-b65e485fe4c9	طَائِرةٌ	একটি বিমান	104	1	1	104
3d2d8139-beaf-4234-b2c4-e71664cbe3eb	1a60cd19-9409-450e-8b9a-644096aabc93	بَطِيْءٌ	ধীরগামী	105	1	1	105
f50c030a-de89-42da-a288-717d82b335e9	68a9526d-b033-4743-bfe5-ab69d22e1e48	فَاكِهَةٌ	একটি ফল	106	1	1	106
cd814725-17b7-4f96-bfa7-cd888cc24022	53f3638c-c273-407b-befb-a6c0c586899d	كَبِيْرٌ/كَبِيْرَةٌ	বড়	107	1	1	107
10247996-1e9f-453f-821e-b4c2dc5f0b3a	f503f3e5-97f9-4aca-983d-ad1374a04024	مُجْتَهِدٌ	পরিশ্রমী	108	1	1	108
0946e621-aeee-4093-a507-e2533c603883	ea5d3311-b189-4eb1-b7ad-c57ee04340ec	جَيِّدٌ /جَيِّدَةٌ	ভালো	109	1	1	109
404886ca-2f85-401b-b6b2-5be63efc10fe	040947b0-dd21-4b86-b225-3fe57e2223d5	مَشْهُوْرٌ	প্রসিদ্ধ	110	1	1	110
6101837e-f8c6-4ed7-866f-8d9091dd38da	30b8797e-ce80-49fe-92f7-77d468f32b5b	نَظِيْفٌ/نَظِيْفَةٌ	পরিচ্ছন্ন	111	1	1	111
b3dcc045-2ffe-41a7-8158-be6b41671ed4	7a26c300-1427-4259-95f6-c59a2e612b04	مُغْلَقٌ	বন্ধ	112	1	1	112
abd1cf7c-bbfc-46ad-8769-0d0ef6b701cd	63120e8a-0ccd-40a1-b36e-52b352a77f20	وَسِخٌ/وَسِخَةٌ	ময়লা	113	1	1	113
b3432950-9990-4516-843d-54e0f74d391f	4d1e163a-f473-4317-ba8d-6ef8f807e02a	ضَيِّقٌ	অপ্রশস্ত, সংকীর্ণ	114	1	1	114
c59d34c9-1350-4423-8c77-ec4a1bde5007	aba04238-1610-4cb3-b1e5-7422335c586c	فَقِيْرٌ/فَقِيْرَةٌ	গরীব, দরিদ্র	115	1	1	115
ab393e1c-b4db-4f7b-8edc-69ad4ff33668	e7527670-af12-4663-aac5-695b318f9077	ضَعِيْفٌ	দুর্বল	116	1	1	116
403bc2d9-82bf-4e84-a0d7-e2ece3032270	72ad8bbe-bd85-41d7-8d71-9f33296aa6df	غَنِيٌّ/غَنِيَّةٌ	ধনী	117	1	1	117
dfe72a3c-fa64-43da-9da5-a7dc10a6eb68	41482458-d8d9-4534-82b4-dd520129713d	مُفِيْدٌ	উপকারী	118	1	1	118
da236c1a-5d86-4565-93f8-33b276b108ef	7db28bd2-b8e3-411f-b7cd-94b44ecd6452	ذَكِيٌّ/ذَكِيَّةٌ	মেধাবী, বুদ্ধিমান	119	1	1	119
546c50e1-528a-4621-b5ae-7a08697fc656	43b1ef7a-f854-4d9e-94f4-1900ccae3734	طَيِّبٌ	উত্তম	120	1	1	120
b1eb12a4-1282-4053-85dd-3c853b37518a	e920b2ab-9631-4527-9a7e-998fa202dd6e	وَاسِعٌ	প্রশস্ত	121	1	1	121
07040051-13e0-485e-92c9-8a37a54c6732	46fec4c8-23b9-476c-842d-fff2aa57de8b	قَدِيْمٌ،قَدِيْمَةٌ	পুরাতন	122	1	1	122
a52fe429-4260-4f13-b8a3-860bfe4bf88d	8f48113d-55df-4129-bc25-d7afb6471d6c	قَوِيٌّ،قَوِيَّةٌ	শক্তিশালী, মজবুত	123	1	1	123
5b9356d2-b994-49e0-9256-f0816017d2e4	045f37c6-2348-4ba1-ba78-d700d94c34f1	كيْفَ؟	কেমন? কীভাবে?	124	1	1	124
fef5fbcd-88ce-48a8-ab11-ea7a1c61019b	516cdf9d-ef54-4762-bca2-2ce64f6837c2	بَلْ	বরং	125	1	1	125
48a8058c-cb61-4402-b95f-31138d17508a	5dbefbbe-b7e4-4f17-ba98-3f2c410f04b5	نَعَمْ	হ্যাঁ	126	1	1	126
381f11c0-9292-414f-a5d7-7ea52e5f8068	8f675d81-00d2-4e0e-881f-1a03af2012e5	مَنْ؟	কে?	127	1	1	127
d902d230-db84-4e15-9af2-0641f66e5ff0	2669a2b4-c05c-4c99-960b-3806495bf50b	أَيْنَ؟	কোথায়	128	1	1	128
556a1367-c3f3-412d-9cb5-a1ddf932b811	b669a367-7947-4989-938f-02bad2af3f61	عِنْدَ	কাছে	129	1	1	129
56d0ed37-5e7b-4703-b1d1-f5290c403b43	e2633635-1343-4ea7-9227-5d4529c1227b	خَلْفَ،وَرَاءَ	পিছনে	130	1	1	130
b906fe33-96c0-4249-941c-71c6711cf8e3	b29ed4b5-dc0a-42dd-9df0-80eda63da5a1	فَوْقَ	উপরে	131	1	1	131
98fb3537-1857-423b-a4d7-96c10cad9550	b221df31-42b5-4d1c-a187-29b75048af90	أَمَامَ	সামনে	132	1	1	132
52060d07-6a93-4d2d-976f-8f5e52ab4c22	e8edaf20-b674-4c13-8277-06867581de1d	تَحْتَ	নিচে	133	1	1	133
581d6482-7f1b-4314-8317-665fa74995b9	844791a6-2737-4572-a7f0-8944d301b258	بَجَانِبِ	পাশে	134	1	1	134
400acaaa-2c5d-47d0-b475-4369dabd46b6	87f199b8-c226-4353-8b03-b55f859cc77c	غَبِيَّةٌ/غَبِيٌّ	মেধাহীন, নির্বোধ	135	1	1	135
e05b8423-7989-4a80-bf7c-876f6de54d3c	ff1a1841-bdd2-469b-9db1-ff2de72f6bd3	جِدًّا	খুব	136	1	1	136
e1d135a6-6117-40e6-a3f6-bd7b07440527	7e8c9a57-279e-412b-b931-35c4ed15d401	شَرِيْفٌ/شَرِيْفَةٌ	ভদ্র	137	1	1	137
5b4ec30f-45f1-400e-9a31-37140924fb98	4a009ba1-89c7-463f-b49c-6fc850340982	هَلْ	কি?	138	1	1	138
4abf2118-b97a-40e9-984b-72b3de1787d3	fb6d4bf8-445e-4ee0-a265-bf89d7c61297	مِلْعَقَةٌ	একটি চামচ	139	1	2	139
612dfd35-12ff-46c3-8ac9-9168785dd6e9	e47c618c-db6c-4684-b266-69a32c366015	فِنْجَانٌ	একটি চায়ের কাপ	140	1	2	140
752b9f8b-7ee2-4900-ac7c-fca71d6216e3	67f0b3e5-ef79-4f99-bb69-7bdd3de6077b	كُوْبٌ	একটি গ্লাস	141	1	2	141
2d8bfbfa-12e6-4355-b172-0e509dd04ce2	26479b49-15ce-43c9-adc5-694bbd3eef46	مَمْلَحَةٌ	একটি নিমকদানি	142	1	2	142
17e6ee9a-97d2-4931-a267-045eb278627d	53b216bf-3e3e-47c1-9b71-e8908acff513	إِبْرِيْقٌ	একটি জগ	143	1	2	143
2df45ec2-8b57-456d-bbe0-1719af5efe0a	3f3dcb1f-3124-49ff-a0bf-97855637bb7e	صَحْنٌ	একটি থালা, বাসন	144	1	2	144
d22b9f84-be95-4ea1-b2a4-df9e8fa11fa8	3b376143-33df-432d-8019-3404fae95609	مَوْقِدٌ	একটি চুলা	145	1	2	145
1dae4f9f-dda9-4abb-887d-9749823db89b	5c9d0c68-e1ec-45bb-b51a-154b5a44986b	مَطْبَخٌ	একটি রান্নাঘর	146	1	2	146
520fe4de-7032-499c-ad9a-f4008fb21fb1	06efb44c-618f-4772-9fbb-df76a3c233d9	طَازَجٌ/طَازَجَةٌ	তাজা	147	1	2	147
d2ef2b2e-80a5-4a14-bca5-0c72fc81e062	415bbb93-cb99-43ce-bcca-fc89f1d11548	طَوِيْلٌ/طَوِيْلَةٌ	লম্বা	148	1	2	148
8ae324cd-0a83-495f-9688-680e77856e0e	c35ad442-73e1-444a-9ff6-bded26cfe09a	قَصِيْرٌ/قَصِيْرَةٌ	খাটো	149	1	2	149
13d17faf-2a32-4700-a439-4a30b96812fc	0a054246-0131-4f06-83a5-81829e4d35fd	قِطَارٌ	রেলগাড়ী	150	1	2	150
4da24c23-be74-4daa-beb7-d2cff8f45079	f6486678-5d7f-47df-b603-d4c73c7ee4f5	شَجَرَةٌ	একটি গাছ	151	1	2	151
766f37d7-7bdf-4cf3-8310-a6c79e760edd	54036574-372f-4f42-86ad-e66471412e99	زَهْرَةٌ	একটি ফুল	152	1	2	152
e9876280-2e8d-4c6e-a4b7-257a049aba12	6bf2004d-e728-43cf-ae1e-90b4d1d1472a	وَرَقَةٌ	একটি পাতা	153	1	2	153
3e510b98-a88c-4511-95da-e7cb09c22680	23efe782-070d-4c9d-8bbb-79a52921c8ef	بُنْدُقِيَّةٌ	একটি বন্দুক	154	1	2	154
1ba8393d-c7a1-49a6-ae04-c8db1317eadc	6f6a738e-26d8-4af7-ac2b-23f321b97125	بَاخِرَةٌ	একটি স্টীমার	155	1	2	155
119abafe-a87e-4f40-97f6-2166c4ed76ca	cb4d3231-025e-48b2-aec6-7763f11ce457	دَبَّابَةٌ	একটি টেঙ্ক	156	1	2	156
d038ad0a-cded-402a-aca9-c2cd6460fc43	3d1d084e-0f56-42c2-b090-0ff15dad0f31	مِدْفَعٌ	একটি কামান	157	1	2	157
c8383ec6-d4d1-4861-82bc-324305ff421a	24bb0f82-1093-4a1a-b0dc-b215372a4cdc	قُنْبُلَةٌ	একটি বোমা	158	1	2	158
6ba8a763-ec10-4f86-824c-98ffdfa2c353	53ba6565-753d-4378-8e97-0449e8d6cd58	حِصْنٌ-قَلْعَةٌ	একটি দুর্গ	159	1	2	159
f4229a40-0233-41c1-a319-efa30883f475	5919bf9a-d4cc-4f3e-a6de-179c54385803	سَيْفٌ	একটি তরবারি	160	1	2	160
bfe9441e-184b-43aa-8d44-c9430e52230e	e00be1ba-904d-4c95-868d-5c8dd0ce97de	سَهْمٌ	একটি তীর	161	1	2	161
62cb9cc4-ce12-42d3-99ce-fbec95a0780d	28c4dba9-873e-4722-b73d-71319042fe97	قَوْسٌ	একটি ধনুক	162	1	2	162
e3d4cbec-ccc3-4857-b161-586336867783	04a11a2f-c34c-4715-bcaa-77c1cfd4159a	بَائِتَةٌ،بَائِتٌ	বাসি	163	1	2	163
38058e60-928b-4e15-81b4-5825617fe9d8	27490096-c4b8-4291-a832-cbb3235f3791	خَالِصَةٌ	খাঁটি	164	1	2	164
cec7b6f1-a34b-46a1-89f4-c4784ff5853f	0ea117c8-2a07-4cef-9ca8-c13e510db7dc	فَاسِدٌ/فَاسِدَةٌ	নষ্ট	165	1	2	165
637dd915-615b-4edd-bc56-fd1b928d8b03	5d1cc7ea-4aa2-4b95-befe-530125bb6766	سَمَكَةٌ	একটি মাছ	166	1	2	166
4a961cb2-330e-431e-954d-206200491a98	a79a6e7b-77d0-47f8-a51c-5cfdf5348ac3	بَيْضَةٌ	একটি ডিম	167	1	2	167
dbc610c4-5353-4b61-9ff3-bb9f33076fac	9920bea3-aab0-49d4-a77d-ee2566a4bdc3	لَبَنٌ	দুধ	168	1	2	168
